1997	1738	1991	5000000000
1997	1790	1991	5000000000
2308	1849	744	5000000000
2308	1859	744	5000000000
2308	1923	744	5000000000
2308	1927	744	5000000000
2308	1961	744	5000000000
2308	2020	744	5000000000
2308	2062	744	5000000000
2308	2102	744	5000000000
2308	2132	744	5000000000
2308	2140	744	5000000000
2308	2151	744	5000000000
2308	2178	744	5000000000
2550	426	2543	5000000000
2550	537	2543	5000000000
2550	665	2543	5000000000
2550	699	2543	5000000000
2550	768	2543	5000000000
2550	819	2543	5000000000
2550	835	2543	5000000000
2550	858	2543	5000000000
2550	885	2543	5000000000
2550	983	2543	5000000000
2550	1059	2543	5000000000
2550	1081	2543	5000000000
2550	1171	2543	5000000000
2550	1214	2543	5000000000
2550	1253	2543	5000000000
2550	1336	2543	5000000000
2550	1396	2543	5000000000
2550	1492	2543	5000000000
2550	1546	2543	5000000000
2550	1636	2543	5000000000
2649	2483	2642	5000000000
2649	2509	2642	5000000000
2788	702	2781	5000000000
2847	2702	2840	5000000000
2848	2840	2840	5000000000
2849	2840	2840	4999000000
2849	2840	2841	1000000
2850	2840	2840	4998000000
2850	2840	2842	1000000
2851	2840	2840	4997000000
2851	2840	2843	1000000.0000000001
2853	2840	2840	4996000000
2853	2840	2845	1000000
2854	2840	2840	4995000000
2854	2840	2846	999999.99999999988
2855	2840	2840	4994000000
2855	2840	2847	1000000
2856	2840	2840	3494000000
2856	2840	2848	1500000000
2857	2840	2840	3493000000
2857	2840	2848	999999.99999999988
2862	2840	2840	3393000000
2863	2840	2840	3293000000
2864	2840	2840	3292000000
2962	1305	1305	3100000000
2962	1305	2950	1900000000
2964	2781	2642	1901000000
2964	2781	2781	3099000000
2972	2660	2660	4998000000
2972	2660	2959	2000000
3358	1894	3345	5000000000
3358	1939	3345	5000000000
3358	1942	3345	5000000000
3358	1946	3345	5000000000
3358	1990	3345	5000000000
3358	2055	3345	5000000000
3358	2109	3345	5000000000
3358	2213	3345	5000000000
3358	2308	3345	5000000000
3358	2321	3345	5000000000
3358	2411	3345	5000000000
3358	2513	3345	5000000000
3358	2542	3345	5000000000
3358	2566	3345	5000000000
3358	2754	3345	5000000000
3358	2791	3345	5000000000
3361	1275	3348	5000000000
3361	1696	3348	5000000000
3361	2595	3348	5000000000
3362	2049	2049	4800000000
3362	2049	3349	200000000
3363	1700	3350	5000000000
3363	1952	3350	5000000000
3363	1970	3350	5000000000
3363	2049	3350	4800000000
3565	2543	3552	100000000000
3701	2243	744	5000000000
3701	2290	744	5000000000
3701	2314	744	5000000000
3701	2337	744	5000000000
3701	2377	744	5000000000
3701	2383	744	5000000000
3701	2384	744	5000000000
3701	2403	744	5000000000
3701	2431	744	5000000000
3701	2464	744	5000000000
3701	2526	744	5000000000
3701	2536	744	5000000000
3701	2541	744	5000000000
3701	2561	744	5000000000
3701	2647	744	5000000000
3701	2699	744	5000000000
3701	2722	744	5000000000
3701	2749	744	5000000000
3701	2774	744	5000000000
3701	2782	744	5000000000
3701	2832	744	5000000000
3701	2860	744	5000000000
3701	2955	744	5000000000
3701	2971	744	5000000000
3701	2993	744	5000000000
3701	3004	744	5000000000
3701	3044	744	5000000000
3701	3051	744	5000000000
3701	3075	744	5000000000
3701	3153	744	5000000000
3701	3188	744	5000000000
3701	3195	744	5000000000
3701	3197	744	5000000000
3701	3207	744	5000000000
3701	3226	744	5000000000
3701	3298	744	5000000000
3701	3387	744	5000000000
3701	3401	744	5000000000
3701	3402	744	5000000000
3701	3428	744	5000000000
3701	3497	744	5000000000
3701	3513	744	5000000000
3701	3544	744	5000000000
3701	3549	744	5000000000
3940	2841	3926	1000000
3940	2842	3926	1000000
3940	2959	3926	2000000
3940	3415	3926	5000000000
3940	3445	3926	5000000000
3940	3454	3926	5000000000
3940	3563	3926	5000000000
3940	3638	3926	5000000000
3940	3644	3926	5000000000
3940	3680	3926	5000000000
3994	3830	3980	5000000000
3994	3846	3980	5000000000
3994	3851	3980	5000000000
3994	3856	3980	5000000000
4465	2682	4451	5000000000
4465	2732	4451	5000000000
4465	3389	4451	5000000000
4465	3543	4451	5000000000
4465	3887	4451	5000000000
4468	3440	4454	5000000000
4468	3459	4454	5000000000
4470	3875	4456	5000000000
4470	4002	4456	5000000000
4470	4157	4456	5000000000
4470	4326	4456	5000000000
4470	4451	4456	25000000000
4470	4454	4456	10000000000
4602	1020	744	5000000000
4602	3372	744	5000000000
4602	3593	744	5000000000
4602	3867	744	5000000000
4602	3976	744	5000000000
4602	3977	744	5000000000
4602	3986	744	5000000000
4602	4005	744	5000000000
4602	4015	744	5000000000
4602	4046	744	5000000000
4602	4111	744	5000000000
4602	4118	744	5000000000
4602	4124	744	5000000000
4602	4187	744	5000000000
4602	4189	744	5000000000
4602	4199	744	5000000000
4602	4233	744	5000000000
4602	4239	744	5000000000
4602	4259	744	5000000000
4602	4261	744	5000000000
4602	4280	744	5000000000
4602	4287	744	5000000000
4602	4337	744	5000000000
4602	4359	744	5000000000
4602	4394	744	5000000000
4602	4402	744	5000000000
4602	4406	744	5000000000
4602	4426	744	5000000000
4602	4448	744	5000000000
4602	4462	744	5000000000
4989	3605	744	5000000000
4989	4496	744	5000000000
4989	4513	744	5000000000
4989	4530	744	5000000000
4989	4542	744	5000000000
4989	4606	744	5000000000
4989	4611	744	5000000000
4989	4615	744	5000000000
4989	4634	744	5000000000
4989	4643	744	5000000000
4989	4677	744	5000000000
4989	4706	744	5000000000
4989	4758	744	5000000000
4989	4760	744	5000000000
4989	4807	744	5000000000
4989	4823	744	5000000000
5281	4378	5265	5000000000
5281	4608	5265	5000000000
5281	5013	5265	5000000000
5281	5038	5265	5000000000
5282	4603	5266	5000000000
5285	4428	5269	5000000000
5285	4621	5269	5000000000
5285	4672	5269	5000000000
5285	5265	5269	20000000000
5285	5266	5269	5000000000
5286	5269	5270	40000000000
5875	3578	744	5000000000
5875	4877	744	5000000000
5875	4878	744	5000000000
5875	4933	744	5000000000
5875	4945	744	5000000000
5875	4965	744	5000000000
5875	4992	744	5000000000
5875	5024	744	5000000000
5875	5055	744	5000000000
5875	5077	744	5000000000
5875	5082	744	5000000000
5875	5174	744	5000000000
5875	5193	744	5000000000
5875	5199	744	5000000000
5875	5238	744	5000000000
5875	5246	744	5000000000
5875	5252	744	5000000000
5875	5260	744	5000000000
5875	5268	744	5000000000
5875	5279	744	5000000000
5875	5299	744	5000000000
5875	5305	744	5000000000
5875	5357	744	5000000000
5875	5362	744	5000000000
5875	5419	744	5000000000
5875	5432	744	5000000000
5875	5452	744	5000000000
5875	5470	744	5000000000
5875	5529	744	5000000000
5875	5582	744	5000000000
5875	5599	744	5000000000
5875	5620	744	5000000000
5875	5621	744	5000000000
5875	5633	744	5000000000
5875	5657	744	5000000000
5875	5733	744	5000000000
5986	5356	5270	5000000000
5986	5407	5270	5000000000
5986	5417	5270	5000000000
5986	5430	5270	5000000000
5986	5689	5270	5000000000
5986	5774	5270	5000000000
5986	5839	5270	5000000000
6226	5167	5270	5000000000
6226	5221	5270	5000000000
6226	5715	5270	5000000000
6226	6058	5270	5000000000
6226	6073	5270	5000000000
6227	5946	5270	5000000000
6227	5957	5270	5000000000
6227	6043	5270	5000000000
6399	4887	744	5000000000
6399	4940	744	5000000000
6399	5798	744	5000000000
6399	5799	744	5000000000
6399	5811	744	5000000000
6399	5828	744	5000000000
6399	5987	744	5000000000
6399	5995	744	5000000000
6399	6012	744	5000000000
6399	6017	744	5000000000
6399	6025	744	5000000000
6399	6037	744	5000000000
6399	6054	744	5000000000
6399	6087	744	5000000000
6399	6141	744	5000000000
6399	6167	744	5000000000
6399	6178	744	5000000000
6399	6198	744	5000000000
6399	6213	744	5000000000
6399	6225	744	5000000000
6399	6231	744	5000000000
6399	6235	744	5000000000
6399	6244	744	5000000000
6399	6256	744	5000000000
6416	4935	744	33000000
6416	4935	4935	4967000000
6530	5814	744	5000000000
6530	6243	744	5000000000
6530	6299	744	5000000000
6530	6318	744	5000000000
6530	6323	744	5000000000
6530	6340	744	5000000000
6530	6354	744	5000000000
6530	6367	744	5000000000
6839	6327	6816	5000000000
6840	5152	6817	5000000000
6840	5441	6817	5000000000
6840	6417	6817	5000000000
6840	6494	6817	5000000000
6840	6627	6817	5000000000
6840	6661	6817	5000000000
6843	6099	5270	5000000000
6843	6116	5270	5000000000
6843	6129	5270	5000000000
6843	6163	5270	5000000000
6843	6174	5270	5000000000
6843	6258	5270	5000000000
6843	6291	5270	5000000000
6843	6292	5270	5000000000
6843	6317	5270	5000000000
6843	6382	5270	5000000000
6843	6438	5270	5000000000
6843	6551	5270	5000000000
6843	6558	5270	5000000000
6843	6601	5270	5000000000
6843	6603	5270	5000000000
6843	6612	5270	5000000000
6843	6617	5270	5000000000
6843	6816	5270	5000000000
6843	6817	5270	30000000000
7256	6772	7232	5000000000
7256	6776	7232	5000000000
7256	6933	7232	5000000000
7388	6707	5270	5000000000
7388	6725	5270	5000000000
7388	6730	5270	5000000000
7388	6733	5270	5000000000
7388	6812	5270	5000000000
7388	6900	5270	5000000000
7388	6915	5270	5000000000
7388	6938	5270	5000000000
7388	7008	5270	5000000000
7388	7013	5270	5000000000
7388	7021	5270	5000000000
7388	7045	5270	5000000000
7388	7232	5270	15000000000
7757	6389	744	5000000000
7757	6411	744	5000000000
7757	6441	744	5000000000
7757	6452	744	5000000000
7757	6456	744	5000000000
7757	6466	744	5000000000
7757	6468	744	5000000000
7757	6479	744	5000000000
7757	6515	744	5000000000
7757	6532	744	5000000000
7757	6550	744	5000000000
7757	6556	744	5000000000
7757	6578	744	5000000000
7757	6590	744	5000000000
7757	6596	744	5000000000
7757	6613	744	5000000000
7757	6616	744	5000000000
7757	6651	744	5000000000
7757	6654	744	5000000000
7757	6678	744	5000000000
7757	6686	744	5000000000
7757	6761	744	5000000000
7757	6821	744	5000000000
7757	6840	744	5000000000
7757	6842	744	5000000000
7757	6848	744	5000000000
7757	6862	744	5000000000
7757	6865	744	5000000000
7757	6882	744	5000000000
7757	6887	744	5000000000
7757	6918	744	5000000000
7757	6948	744	5000000000
7757	6963	744	5000000000
7757	6973	744	5000000000
7757	6989	744	5000000000
7757	7003	744	5000000000
7757	7015	744	5000000000
7757	7081	744	5000000000
7757	7141	744	5000000000
7757	7153	744	5000000000
7757	7154	744	5000000000
7757	7166	744	5000000000
7757	7170	744	5000000000
7757	7237	744	5000000000
7757	7245	744	5000000000
7757	7248	744	5000000000
7757	7254	744	5000000000
7757	7289	744	5000000000
8020	7281	5270	5000000000
8020	7316	5270	5000000000
8020	7373	5270	5000000000
8020	7397	5270	5000000000
8020	7530	5270	5000000000
8020	7627	5270	5000000000
8020	7680	5270	5000000000
8020	7705	5270	5000000000
8020	7714	5270	5000000000
8020	7838	5270	5000000000
8020	7867	5270	5000000000
8021	7171	5270	5000000000
8021	7388	5270	5000000000
8021	7537	5270	5000000000
8226	7755	744	5000000000
8226	7790	744	5000000000
8226	7805	744	5000000000
8226	7841	744	5000000000
8226	7844	744	5000000000
8226	7861	744	5000000000
8226	7931	744	5000000000
8226	7940	744	5000000000
8226	7966	744	5000000000
8226	7999	744	5000000000
8226	8024	744	5000000000
8226	8030	744	5000000000
8399	7898	5270	5000000000
8399	7939	5270	5000000000
8399	7997	5270	5000000000
8399	8000	5270	5000000000
8399	8142	5270	5000000000
8399	8213	5270	5000000000
8400	6698	5270	5000000000
8400	6708	5270	5000000000
8400	6857	5270	5000000000
8400	6864	5270	5000000000
8400	8056	5270	5000000000
8861	8079	744	5000000000
8861	8099	744	5000000000
8861	8131	744	5000000000
8861	8192	744	5000000000
8861	8199	744	5000000000
8861	8222	744	5000000000
8861	8238	744	5000000000
8861	8266	744	5000000000
8861	8274	744	5000000000
8861	8277	744	5000000000
8861	8279	744	5000000000
8861	8292	744	5000000000
8861	8306	744	5000000000
8861	8342	744	5000000000
8861	8353	744	5000000000
8861	8355	744	5000000000
8861	8367	744	5000000000
8861	8371	744	5000000000
8861	8410	744	5000000000
8861	8456	744	5000000000
8861	8471	744	5000000000
8861	8497	744	5000000000
8861	8563	744	5000000000
8861	8616	744	5000000000
8861	8622	744	5000000000
8861	8665	744	5000000000
8861	8669	744	5000000000
8861	8691	744	5000000000
9093	8677	5270	5000000000
9094	8259	5270	5000000000
9094	8278	5270	5000000000
9094	8326	5270	5000000000
9094	8330	5270	5000000000
9094	8346	5270	5000000000
9094	8382	5270	5000000000
9094	8425	5270	5000000000
9094	8583	5270	5000000000
9094	8584	5270	5000000000
9094	8586	5270	5000000000
9094	8680	5270	5000000000
9094	8681	5270	5000000000
9094	8834	5270	5000000000
9094	8836	5270	5000000000
9094	8881	5270	5000000000
9094	8908	5270	5000000000
9095	8271	5270	5000000000
9095	8273	5270	5000000000
9095	8294	5270	5000000000
9444	7984	744	5000000000
9444	8746	744	5000000000
9444	8768	744	5000000000
9444	8771	744	5000000000
9444	8838	744	5000000000
9444	8871	744	5000000000
9444	8895	744	5000000000
9444	8899	744	5000000000
9444	8918	744	5000000000
9444	8921	744	5000000000
9444	8953	744	5000000000
9444	8959	744	5000000000
9444	8962	744	5000000000
9444	8975	744	5000000000
9444	8982	744	5000000000
9444	9018	744	5000000000
9444	9034	744	5000000000
9444	9043	744	5000000000
9444	9046	744	5000000000
9444	9071	744	5000000000
9444	9145	744	5000000000
9444	9176	744	5000000000
9444	9210	744	5000000000
9444	9237	744	5000000000
9444	9245	744	5000000000
9444	9258	744	5000000000
9444	9260	744	5000000000
9444	9274	744	5000000000
9444	9278	744	5000000000
9444	9282	744	5000000000
9444	9287	744	5000000000
9444	9288	744	5000000000
10053	9171	5270	5000000000
10053	9297	5270	5000000000
10054	9114	5270	5000000000
10054	9200	5270	5000000000
10054	9251	5270	5000000000
10054	9496	5270	5000000000
10054	9513	5270	5000000000
10054	9526	5270	5000000000
10054	9528	5270	5000000000
10054	9623	5270	5000000000
10054	9720	5270	5000000000
10054	9724	5270	5000000000
10054	9747	5270	5000000000
10054	9773	5270	5000000000
10054	9785	5270	5000000000
10054	9851	5270	5000000000
10054	9883	5270	5000000000
10663	10092	10625	5000000000
10663	10209	10625	5000000000
10663	10279	10625	5000000000
10663	10386	10625	5000000000
10663	10412	10625	5000000000
10663	10441	10625	5000000000
10663	10467	10625	5000000000
10806	8995	10768	5000000000
10806	9036	10768	5000000000
10806	9166	10768	5000000000
10806	9829	10768	5000000000
10806	9989	10768	5000000000
10806	10161	10768	5000000000
10820	10625	5270	35000000000
10820	10768	5270	30000000000
10888	10722	10722	4000000000
10888	10722	10849	1000000000
11492	11214	11214	1749000000
11492	11214	11453	3251000000
11506	11453	11467	3251000000
11507	5377	11467	5000000000
11526	11230	11453	5000000000
11617	10563	5270	5000000000
11617	10568	5270	5000000000
11617	10611	5270	5000000000
11617	10660	5270	5000000000
11617	10732	5270	5000000000
11617	10863	5270	5000000000
11617	10891	5270	5000000000
11617	11234	5270	5000000000
11694	6419	11652	5000000000
11694	6477	11652	5000000000
11694	6488	11652	5000000000
11694	6537	11652	5000000000
11694	6580	11652	5000000000
11694	6633	11652	5000000000
11694	6746	11652	5000000000
11694	6824	11652	5000000000
11694	7234	11652	5000000000
11694	7376	11652	5000000000
11694	7520	11652	5000000000
11694	7593	11652	5000000000
11694	7749	11652	5000000000
11694	7802	11652	5000000000
11694	8149	11652	5000000000
11694	8182	11652	5000000000
11694	8243	11652	5000000000
11694	8253	11652	5000000000
11694	8656	11652	5000000000
11694	8701	11652	5000000000
11694	8738	11652	5000000000
11694	8974	11652	5000000000
11694	9073	11652	5000000000
11694	9096	11652	5000000000
11694	9371	11652	5000000000
11694	9411	11652	5000000000
11694	9418	11652	5000000000
11694	9518	11652	5000000000
11694	9521	11652	5000000000
11694	9833	11652	5000000000
11694	10020	11652	5000000000
11694	10029	11652	5000000000
11694	10035	11652	5000000000
11694	10107	11652	5000000000
11694	10509	11652	5000000000
11694	10612	11652	5000000000
11694	10784	11652	5000000000
11694	10988	11652	5000000000
11694	11014	11652	5000000000
11694	11078	11652	5000000000
11694	11129	11652	5000000000
11694	11251	11652	5000000000
11694	11386	11652	5000000000
11694	11475	11652	5000000000
11694	11525	11652	5000000000
11769	9315	744	5000000000
11769	9326	744	5000000000
11769	9328	744	5000000000
11769	9333	744	5000000000
11769	9363	744	5000000000
11769	9376	744	5000000000
11769	9383	744	5000000000
11769	9396	744	5000000000
11769	9541	744	5000000000
11769	9565	744	5000000000
11769	9566	744	5000000000
11769	9574	744	5000000000
11769	9578	744	5000000000
11769	9620	744	5000000000
11769	9630	744	5000000000
11769	9641	744	5000000000
11769	9701	744	5000000000
11769	9713	744	5000000000
11769	9760	744	5000000000
11769	9770	744	5000000000
11769	9781	744	5000000000
11769	9789	744	5000000000
11769	9834	744	5000000000
11769	9841	744	5000000000
11769	9858	744	5000000000
11769	9863	744	5000000000
11769	9910	744	5000000000
11769	9913	744	5000000000
11769	9922	744	5000000000
11769	9924	744	5000000000
11769	9941	744	5000000000
11769	9942	744	5000000000
11769	9944	744	5000000000
11769	9959	744	5000000000
11769	10008	744	5000000000
11769	10032	744	5000000000
11769	10033	744	5000000000
11769	10052	744	5000000000
11769	10094	744	5000000000
11769	10147	744	5000000000
11769	10171	744	5000000000
11769	10213	744	5000000000
11769	10264	744	5000000000
11769	10297	744	5000000000
11769	10327	744	5000000000
11769	10332	744	5000000000
11769	10344	744	5000000000
11769	10351	744	5000000000
11769	10365	744	5000000000
11769	10403	744	5000000000
11769	10414	744	5000000000
11769	10434	744	5000000000
11769	10474	744	5000000000
11769	10475	744	5000000000
11769	10511	744	5000000000
11769	10519	744	5000000000
11769	10578	744	5000000000
11769	10610	744	5000000000
11769	10629	744	5000000000
11769	10681	744	5000000000
11769	10775	744	5000000000
11769	10790	744	5000000000
11769	10801	744	5000000000
11769	10833	744	5000000000
11769	10909	744	5000000000
11769	10911	744	5000000000
11769	10954	744	5000000000
11769	10956	744	5000000000
11769	10966	744	5000000000
11769	10987	744	5000000000
11873	11403	11403	4999000000
11873	11403	11830	1000000
12409	11108	5270	5000000000
12409	11684	5270	5000000000
12410	11456	5270	5000000000
12410	11811	5270	5000000000
12410	11902	5270	5000000000
12410	11947	5270	5000000000
12410	11952	5270	5000000000
12410	11963	5270	5000000000
12410	12009	5270	5000000000
12410	12028	5270	5000000000
12410	12037	5270	5000000000
12410	12048	5270	5000000000
12410	12097	5270	5000000000
12410	12159	5270	5000000000
12410	12181	5270	5000000000
12785	11734	744	5000000000
12785	11776	744	5000000000
12785	11788	744	5000000000
12785	11815	744	5000000000
12785	11901	744	5000000000
12785	11933	744	5000000000
12785	11943	744	5000000000
12785	11951	744	5000000000
12785	12175	744	5000000000
12785	12184	744	5000000000
12785	12188	744	5000000000
12785	12199	744	5000000000
12785	12219	744	5000000000
12785	12225	744	5000000000
12785	12237	744	5000000000
12785	12246	744	5000000000
12785	12543	744	5000000000
12785	12554	744	5000000000
12785	12556	744	5000000000
12785	12581	744	5000000000
13091	11989	11989	4994000000
13091	11989	13045	2999999.9999999995
13160	11765	12472	10286595.993942339
13160	11765	13114	4989713404.0060577
13160	11785	12472	10286595.993942339
13160	11785	13114	4989713404.0060577
13160	11862	12472	10286595.993942339
13160	11862	13114	4989713404.0060577
13160	11989	12472	10274252.078749606
13160	11989	13114	4983725747.9212503
13160	12017	12472	10286595.993942339
13160	12017	13114	4989713404.0060577
13160	12077	12472	10286595.993942339
13160	12077	13114	4989713404.0060577
13160	12091	12472	10286595.993942339
13160	12091	13114	4989713404.0060577
13160	12313	12472	10286595.993942339
13160	12313	13114	4989713404.0060577
13160	12403	12472	10286595.993942339
13160	12403	13114	4989713404.0060577
13160	12472	12472	10286595.993942339
13160	12472	13114	4989713404.0060577
13160	12622	12472	10286595.993942339
13160	12622	13114	4989713404.0060577
13160	12723	12472	10286595.993942339
13160	12723	13114	4989713404.0060577
13160	12978	12472	10286595.993942339
13160	12978	13114	4989713404.0060577
13160	12980	12472	10286595.993942339
13160	12980	13114	4989713404.0060577
13281	13048	13048	3500000000
13281	13048	13235	1500000000
13285	13048	13048	2500000000
13285	13048	13239	1000000000
13286	13235	13240	1500000000
13286	13239	13240	1000000000
13419	12629	744	5000000000
13419	12654	744	5000000000
13419	12676	744	5000000000
13419	12691	744	5000000000
13419	12697	744	5000000000
13419	12704	744	5000000000
13419	12707	744	5000000000
13419	12790	744	5000000000
13419	12808	744	5000000000
13419	12810	744	5000000000
13419	12833	744	5000000000
13419	12836	744	5000000000
13419	12862	744	5000000000
13419	12873	744	5000000000
13419	12877	744	5000000000
13419	12916	744	5000000000
13419	12936	744	5000000000
13419	12966	744	5000000000
13419	12968	744	5000000000
13419	13016	744	5000000000
13419	13024	744	5000000000
13419	13051	744	5000000000
13419	13054	744	5000000000
13419	13091	744	5000000000
13419	13125	744	5000000000
13419	13193	744	5000000000
13419	13198	744	5000000000
13419	13199	744	5000000000
13419	13210	744	5000000000
13419	13248	744	5000000000
13557	12690	744	5000000000
13557	12963	744	5000000000
13557	13003	744	5000000000
13557	13264	744	5000000000
13557	13265	744	5000000000
13557	13309	744	5000000000
13557	13311	744	5000000000
13557	13314	744	5000000000
13557	13336	744	5000000000
13557	13357	744	5000000000
14162	13945	13951	2495000000
14162	13945	14114	2500000000
14162	13951	13951	2495000000
14162	13951	14114	2500000000
14411	13908	13908	4900000000
14411	13908	14363	100000000
14416	13875	14368	5000000000
14442	13908	13908	4899000000
14442	13908	14394	1000000
14443	14394	14395	1000000
14445	14363	14368	100000000
14510	13992	14114	5000000000
14510	13997	14114	5000000000
14583	14366	14366	4999000000
14583	14366	14533	1000000
14584	14366	14534	4999000000
14728	13390	744	5000000000
14728	13480	744	5000000000
14728	13489	744	5000000000
14728	13492	744	5000000000
14728	13529	744	5000000000
14728	13606	744	5000000000
14728	13609	744	5000000000
14728	13633	744	5000000000
14728	14546	744	5000000000
14728	14551	744	5000000000
16093	14508	744	5000000000
16093	14582	744	5000000000
16093	14605	744	5000000000
16093	14615	744	5000000000
16093	14617	744	5000000000
16093	14630	744	5000000000
16093	14637	744	5000000000
16093	14638	744	5000000000
16093	14680	744	5000000000
16093	14686	744	5000000000
16093	14747	744	5000000000
16093	14775	744	5000000000
16093	14776	744	5000000000
16093	14798	744	5000000000
16093	14843	744	5000000000
16093	14851	744	5000000000
16093	14859	744	5000000000
16093	14919	744	5000000000
16093	14973	744	5000000000
16093	14980	744	5000000000
16093	14987	744	5000000000
16093	15050	744	5000000000
16093	15055	744	5000000000
16093	15060	744	5000000000
16093	15132	744	5000000000
16093	15140	744	5000000000
16093	15145	744	5000000000
16093	15155	744	5000000000
16093	15157	744	5000000000
16093	15204	744	5000000000
16093	15218	744	5000000000
16093	15224	744	5000000000
16093	15228	744	5000000000
16093	15240	744	5000000000
16093	15242	744	5000000000
16093	15260	744	5000000000
16093	15266	744	5000000000
16093	15279	744	5000000000
16093	15314	744	5000000000
16093	15341	744	5000000000
16093	15356	744	5000000000
16093	15386	744	5000000000
16093	15421	744	5000000000
16093	15436	744	5000000000
16093	15446	744	5000000000
16093	15476	744	5000000000
16093	15499	744	5000000000
16093	15506	744	5000000000
16093	15556	744	5000000000
16093	15573	744	5000000000
16093	15585	744	5000000000
16093	15598	744	5000000000
16093	15642	744	5000000000
16093	15660	744	5000000000
16093	15705	744	5000000000
16093	15758	744	5000000000
16093	15790	744	5000000000
16093	15837	744	5000000000
16093	15849	744	5000000000
16093	15872	744	5000000000
16352	11642	11642	4999000000
16352	11642	16300	1000000
17934	15644	744	5000000000
17934	15936	744	5000000000
17934	15976	744	5000000000
17934	16000	744	5000000000
17934	16036	744	5000000000
17934	16052	744	5000000000
17934	16057	744	5000000000
17934	16073	744	5000000000
17934	16100	744	5000000000
17934	16112	744	5000000000
17934	16135	744	5000000000
17934	16139	744	5000000000
17934	16144	744	5000000000
17934	16156	744	5000000000
17934	16158	744	5000000000
17934	16193	744	5000000000
17934	16195	744	5000000000
17934	16247	744	5000000000
17934	16258	744	5000000000
17934	16263	744	5000000000
17934	16285	744	5000000000
17934	16290	744	5000000000
17934	16299	744	5000000000
17934	16303	744	5000000000
17934	16306	744	5000000000
17934	16311	744	5000000000
17934	16320	744	5000000000
17934	16794	744	5000000000
17934	16795	744	5000000000
17934	16848	744	5000000000
17934	16852	744	5000000000
17934	16896	744	5000000000
17934	16905	744	5000000000
17934	16936	744	5000000000
17934	16954	744	5000000000
17934	16957	744	5000000000
17934	16959	744	5000000000
17934	17002	744	5000000000
17934	17020	744	5000000000
17934	17023	744	5000000000
17934	17036	744	5000000000
17934	17057	744	5000000000
17934	17110	744	5000000000
17934	17136	744	5000000000
17934	17163	744	5000000000
17934	17183	744	5000000000
17934	17213	744	5000000000
17934	17221	744	5000000000
17934	17255	744	5000000000
17934	17262	744	5000000000
17934	17269	744	5000000000
17934	17278	744	5000000000
17934	17285	744	5000000000
17934	17572	744	5000000000
17934	17607	744	5000000000
17934	17626	744	5000000000
